Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,EcoClass
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,26450,Low-middle
Nissan,Frontier,2015,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,2009,23020,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,2009,27240,Low-middle
Nissan,Frontier,2015,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,17990,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,2009,30550,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16,2009,24190,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,23750,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,28050,Low-middle
Nissan,Frontier,2015,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,21970,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,31360,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16,2009,24540,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,25400,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,25350,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16,2009,23610,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,28560,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,26310,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,22700,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,35260,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,24630,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,27630,Low-middle
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,31750,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,26750,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,25840,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,32890,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,24050,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,31840,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,24960,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,26640,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,35590,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,17,2009,23000,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,32080,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,34360,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,28380,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,25680,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16,2009,23940,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16,2009,24520,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,31690,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,28910,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,35610,Low-middle
Nissan,Frontier,2016,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,18290,Low-middle
Nissan,Frontier,2016,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,2009,23230,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,34340,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,28890,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,31710,Low-middle
Nissan,Frontier,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,27960,Low-middle
Nissan,Frontier,2016,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,2009,20960,Low-middle
Nissan,Frontier,2016,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,22180,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16,2009,25750,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,32340,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,27320,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16,2009,26470,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,27650,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,29170,Low-middle
Nissan,Frontier,2017,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,18390,Low-middle
Nissan,Frontier,2017,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,17,2009,22160,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16,2009,24950,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16,2009,26630,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,33390,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,35160,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,28750,Low-middle
Nissan,Frontier,2017,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,17,2009,23910,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,2009,32580,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,2009,29700,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15,2009,36410,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,16,2009,25200,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16,2009,23900,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,16,2009,24620,Low-middle
Nissan,Frontier,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16,2009,32510,Low-middle
Nissan,Frontier,2017,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19,2009,22860,Low-middle
Ford,Fusion Hybrid,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,27380,Low-middle
Ford,Fusion Hybrid,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,26575,Low-middle
Ford,Fusion Hybrid,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,32330,Low-middle
Ford,Fusion Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,31430,Low-middle
Ford,Fusion Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,26480,Low-middle
Ford,Fusion Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44,5657,25675,Low-middle
Ford,Fusion Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43,5657,37020,Low-middle
Ford,Fusion Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43,5657,31010,Low-middle
Ford,Fusion Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43,5657,25675,Low-middle
Ford,Fusion Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43,5657,26480,Low-middle
Ford,Fusion,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,31,22,5657,27830,Low-middle
Ford,Fusion,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,31,22,5657,32780,Low-middle
Ford,Fusion,2015,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,22,5657,24035,Low-middle
Ford,Fusion,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,33,22,5657,30780,Low-middle
Ford,Fusion,2015,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,22,5657,22500,Low-middle
Ford,Fusion,2016,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,33,22,5657,31270,Low-middle
Ford,Fusion,2016,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,22,5657,22750,Low-middle
Ford,Fusion,2016,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,22,5657,24320,Low-middle
Ford,Fusion,2016,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,31,22,5657,33270,Low-middle
Ford,Fusion,2016,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,31,22,5657,28115,Low-middle
Ford,Fusion,2017,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,5657,30610,Low-middle
Ford,Fusion,2017,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,29,20,5657,27405,Low-middle
Ford,Fusion,2017,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,29,20,5657,32610,Low-middle
Ford,Fusion,2017,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,22610,Low-middle
Ford,Fusion,2017,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,23610,Low-middle
Ford,Fusion,2017,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,5657,36620,Low-middle
Ford,Fusion,2017,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,29,20,5657,38620,Low-middle
Infiniti,FX35,2008,premium unleaded (required),275,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,20,15,190,39550,Low-middle
Infiniti,FX35,2008,premium unleaded (required),275,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,15,190,38050,Low-middle
Infiniti,FX35,2009,premium unleaded (required),303,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42150,Low-middle
Infiniti,FX35,2009,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,43600,Low-middle
Infiniti,FX35,2010,premium unleaded (required),303,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42850,Low-middle
Infiniti,FX35,2010,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,44300,Low-middle
Infiniti,FX45,2006,premium unleaded (required),320,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,49750,Low-middle
Infiniti,FX45,2007,premium unleaded (required),320,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,49850,Low-middle
Infiniti,FX45,2008,premium unleaded (required),320,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,50100,Low-middle
Infiniti,FX50,2009,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,58400,Low-middle
Infiniti,FX50,2010,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,59000,Low-middle
Infiniti,FX,2011,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,44050,Low-middle
Infiniti,FX,2011,premium unleaded (required),303,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42600,Low-middle
Infiniti,FX,2011,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,20,14,190,57600,Low-middle
Infiniti,FX,2012,premium unleaded (required),303,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,43700,Low-middle
Infiniti,FX,2012,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,59800,Low-middle
Infiniti,FX,2012,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,16,190,52000,Low-middle
Infiniti,FX,2012,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,45150,Low-middle
Infiniti,FX,2013,premium unleaded (required),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,16,190,53400,Low-middle
Infiniti,FX,2013,premium unleaded (required),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,44950,Low-middle
Infiniti,FX,2013,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,61500,High-middle
Infiniti,FX,2013,premium unleaded (required),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,16,190,46400,Low-middle
Mercedes-Benz,G-Class,2015,premium unleaded (required),382,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,15,12,617,115400,High-middle
Mercedes-Benz,G-Class,2015,premium unleaded (required),536,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury",Midsize,4dr SUV,14,12,617,137100,High-middle
Mercedes-Benz,G-Class,2016,premium unleaded (required),416,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,13,617,119900,High-middle
Mercedes-Benz,G-Class,2016,premium unleaded (required),563,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury",Midsize,4dr SUV,14,12,617,139900,High-middle
Mercedes-Benz,G-Class,2016,premium unleaded (required),621,12,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,13,11,617,217900,High-middle
Infiniti,G Convertible,2011,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,24,16,190,50200,Low-middle
Infiniti,G Convertible,2011,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,190,45750,Low-middle
Infiniti,G Convertible,2011,premium unleaded (required),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,190,58000,Low-middle
Infiniti,G Convertible,2012,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,24,16,190,51300,Low-middle
Infiniti,G Convertible,2012,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,190,46650,Low-middle
Infiniti,G Convertible,2013,premium unleaded (required),343,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Convertible,25,17,190,61450,High-middle
Infiniti,G Convertible,2013,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,190,47900,Low-middle
Infiniti,G Convertible,2013,premium unleaded (recommended),325,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,24,16,190,52750,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,27,19,190,38600,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,17,190,43350,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,48900,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,25,18,190,40250,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,50800,Low-middle
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,27,19,190,37150,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,51700,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,27,19,190,37800,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,49800,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,25,18,190,40900,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,27,19,190,39250,Low-middle
Infiniti,G Coupe,2012,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,17,190,44200,Low-middle
Infiniti,G Coupe,2013,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,17,190,45500,Low-middle
Infiniti,G Coupe,2013,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,25,18,190,42050,Low-middle
Infiniti,G Coupe,2013,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,27,19,190,40400,Low-middle
Infiniti,G Coupe,2013,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,53100,Low-middle
Infiniti,G Coupe,2013,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,51200,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,25,18,190,41550,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,27,19,190,44150,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,27,19,190,39950,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,27,19,190,35800,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,25,18,190,37400,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),218,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,29,20,190,32000,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,MANUAL,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,190,40200,Low-middle
Infiniti,G Sedan,2011,premium unleaded (recommended),218,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,19,190,35000,Low-middle
